Query ID	Neighbor ID	Neighbor Pfam	SSN Query Cluster #	SSN Query Cluster Color	Query-Neighbor Distance	Query-Neighbor Directions
A0A2T0RLN1	A0A2T0RLX3	PF00005	1	#FF0000	19	complement-complement
A0A1J0VF53	A0A1J0VF64	PF00005	1	#FF0000	03	normal-normal
A0A1J0VF53	A0A1J0VF69	PF00005	1	#FF0000	06	normal-normal
A0A1J0VF53	A0A1J0VF67	PF00005	1	#FF0000	09	normal-normal
A0A1H0F5C4	A0A1H0F5Y3	PF00005	1	#FF0000	05	normal-normal
A0A1H0F5C4	A0A1H0F698	PF00005	1	#FF0000	08	normal-normal
A0A1V2DTM7	A0A1V2DUL4	PF00005	1	#FF0000	15	normal-normal
A0A212U934	A0A212U8W2	PF00005	1	#FF0000	17	complement-complement
M1F825	M1FFC2	PF00005	1	#FF0000	08	normal-complement
M1F825	M1FFC8	PF00005	1	#FF0000	13	normal-complement
E0THE8	E0THD8	PF00005	1	#FF0000	10	normal-normal
E0THE8	E0THF3	PF00005	1	#FF0000	05	normal-complement
A0A1Y6C5H4	A0A1Y6CB60	PF00005	1	#FF0000	17	complement-complement
H2CAD6	H2CAE4	PF00005	1	#FF0000	08	normal-complement
D9T1E0	D9T1C2	PF00005	1	#FF0000	18	complement-complement
D9T1E0	D9T1C7	PF00005	1	#FF0000	13	complement-complement
A0A1A7R609	A0A1A7R9A4	PF00005	1	#FF0000	02	normal-complement
A0A1A7R609	A0A1A7R4X2	PF00005	1	#FF0000	11	normal-complement
A0A1W1YUT5	A0A1W1YV77	PF00005	1	#FF0000	15	complement-normal
A0A1W1YUT5	A0A1W1YWN4	PF00005	1	#FF0000	16	complement-normal
A0A2G2JNG9	A0A2G2JNI3	PF00005	1	#FF0000	10	normal-complement
A0A2T6AIS0	A0A2T6AIQ8	PF00005	1	#FF0000	10	complement-normal
A0A2T6AIS0	A0A2T6AIS8	PF00005	1	#FF0000	06	complement-complement
K4IKT4	K4IGP7	PF00005	1	#FF0000	09	complement-normal
A0A1H3ZJW4	A0A1H3ZK04	PF00005	1	#FF0000	02	complement-complement
A0A1H1BT43	A0A1H1BRV7	PF00005	1	#FF0000	19	complement-complement
A0A1H1BT43	A0A1H1BV51	PF00005	1	#FF0000	07	complement-complement
A0A1I2NMK6	A0A1I2NL00	PF00005	1	#FF0000	06	normal-normal
A0A1I2NMK6	A0A1I2NJ97	PF00005	1	#FF0000	15	normal-normal
D4GWQ7	D4GWP5	PF00005	1	#FF0000	12	complement-normal
D4GWQ7	D4GWQ2	PF00005	1	#FF0000	05	complement-complement
D4GWQ7	D4GSN5	PF00005	1	#FF0000	20	complement-complement
Q5V6U6	Q5V6T3	PF00005	1	#FF0000	13	complement-complement
A0A1H3HNJ8	A0A1H3HNY3	PF00005	1	#FF0000	05	complement-complement
A0A1G9YPG1	A0A1G9YNC1	PF00005	1	#FF0000	14	normal-normal
A0A1H3IQN9	A0A1H3IQ87	PF00005	1	#FF0000	05	complement-complement
A0A1H6AU70	A0A1H6AUR8	PF00005	1	#FF0000	05	complement-complement
A0A2A5QX87	A0A2A5QXE2	PF00005	1	#FF0000	07	complement-normal
I7BH00	I7BRX1	PF00005	1	#FF0000	08	complement-normal
L0JSR6	L0JQC0	PF00005	1	#FF0000	08	complement-normal
L9XTM6	L9XSZ0	PF00005	1	#FF0000	07	normal-complement
A0A1H9JK61	A0A1H9JJQ7	PF00005	1	#FF0000	07	normal-complement
A0A1I0QD41	A0A1I0QDD1	PF00005	1	#FF0000	06	normal-complement
D2RUC9	D2RUR3	PF00005	1	#FF0000	08	complement-normal
L0JTH7	L0JTH2	PF00005	1	#FF0000	05	normal-normal
M0LR01	M0LN03	PF00005	1	#FF0000	07	complement-normal
F8D406	F8D400	PF00005	1	#FF0000	06	normal-complement
M0AIC8	M0AIE5	PF00005	1	#FF0000	15	complement-normal
A0A202E6U9	A0A202E505	PF00005	1	#FF0000	16	complement-complement
M0CM19	M0CPF1	PF00005	1	#FF0000	19	complement-complement
A0A1H3WW76	A0A1H3WZ64	PF00005	1	#FF0000	07	normal-complement
U3A1E8	U2YCU6	PF00005	1	#FF0000	18	normal-normal
Q18H12	Q18H02	PF00005	1	#FF0000	10	normal-normal
U1NDJ3	U1MWJ8	PF00005	1	#FF0000	11	normal-normal
A0A2H3P1H3	A0A2H3NMA5	PF00005	1	#FF0000	14	normal-normal
A0A0Q9YGI5	A0A0Q9YGF5	PF00005	1	#FF0000	15	normal-normal
A0A142XVK4	A0A142XVK3	PF00005	1	#FF0000	15	normal-complement
A0A142XVK4	A0A142XX04	PF00005	1	#FF0000	13	normal-complement
A0A0D1V3Z2	A0A0D1W5L7	PF00005	1	#FF0000	11	complement-complement
O34688	O31427	PF00005	1	#FF0000	10	normal-normal
A0A1H0RQQ5	A0A1H0RQC9	PF00005	1	#FF0000	05	complement-complement
A0A1H9FAN1	A0A1H9F780	PF00005	1	#FF0000	12	normal-complement
A0A1H8B172	A0A1H8B178	PF00005	1	#FF0000	06	complement-complement
Q81NL0	A0A0F7RFF9	PF00005	1	#FF0000	09	complement-complement
A0A1L8ZHH8	A0A1L8ZHI0	PF00005	1	#FF0000	13	normal-normal
A0A0J1IRG5	A0A0J1LHI1	PF00005	1	#FF0000	13	complement-complement
A0A235BBC7	A0A235BBD0	PF00005	1	#FF0000	11	complement-complement
A0A1S2R4J9	A0A1S2R4R6	PF00005	1	#FF0000	18	complement-complement
A0A1I2DKK5	A0A1I2DL64	PF00005	1	#FF0000	02	normal-normal
A0A1I2DKK5	A0A1I2DN45	PF00005	1	#FF0000	16	normal-complement
A0A090IRQ5	A0A090IWE8	PF00005	1	#FF0000	03	normal-normal
A0A150MNB4	A0A150MNA3	PF00005	1	#FF0000	13	normal-normal
A0A160F8G6	A0A161I045	PF00005	1	#FF0000	05	complement-normal
A0A143HDZ0	A0A143HEP6	PF00005	1	#FF0000	10	complement-normal
A0A0D0QZV7	A0A380FAP1	PF00005	1	#FF0000	13	normal-complement
A0A0D0QZV7	A0A380FAR0	PF00005	1	#FF0000	12	normal-complement
A0A1D4LCM1	A0A1D4LDH7	PF00005	1	#FF0000	03	complement-complement
A0A1D4LCM1	A0A1D4LDB2	PF00005	1	#FF0000	05	complement-complement
A0A1D4LCM1	A0A1D4LDF2	PF00005	1	#FF0000	06	complement-complement
A0A0C9NKZ5	A0A0C9PYS9	PF00005	1	#FF0000	18	normal-complement
V5XJ55	V5XBE9	PF00005	1	#FF0000	07	complement-complement
A0A0M2K0I0	A0A0M2K010	PF00005	1	#FF0000	12	normal-normal
A0A2T0Q589	A0A2T0Q5J5	PF00005	1	#FF0000	03	normal-complement
A0A1G8SAE1	A0A1G8S702	PF00005	1	#FF0000	18	complement-complement
A0A1G8SAE1	A0A1G8S847	PF00005	1	#FF0000	08	complement-normal
A0A239AG22	A0A239AGB5	PF00005	1	#FF0000	13	complement-complement
A0A1H0CVR3	A0A1H0CUG8	PF00005	1	#FF0000	10	complement-complement
A0A2T4V2M6	A0A2T4V2K9	PF00005	1	#FF0000	17	complement-complement
A0A011NU83	A0A011MEB4	PF00005	1	#FF0000	08	normal-normal
D5BYH1	D5BY29	PF00005	1	#FF0000	19	complement-complement
A0A0C3NV80	A0A0C3REF0	PF00005	1	#FF0000	15	normal-complement
A0A1H7H2N4	A0A1H7H246	PF00005	1	#FF0000	15	complement-normal
A0A1Q4BND9	A0A1Q4BNG5	PF00005	1	#FF0000	16	complement-normal
A0A1W6SNA8	A0A1W6SNB4	PF00005	1	#FF0000	17	complement-normal
A0A1Y2ZV47	A0A1Y2ZVU3	PF00005	1	#FF0000	10	complement-complement
A0A1G5QYR9	A0A1G5R0Y7	PF00005	1	#FF0000	08	complement-normal
A0A2N2VRW7	A0A2N2VRW9	PF00005	1	#FF0000	18	complement-normal
A0A2N2VRW7	A0A2N2VRW6	PF00005	1	#FF0000	12	complement-normal
A0A0J9EBB0	A0A0J9EDX7	PF00005	1	#FF0000	08	complement-normal
A0A0J9EBB0	A0A0J9EBC3	PF00005	1	#FF0000	15	complement-complement
A0A2A2RZQ1	A0A2A2RZV1	PF00005	1	#FF0000	07	normal-normal
A0A1U7CW37	A0A1U7CW60	PF00005	1	#FF0000	13	normal-complement
A0A1U7GD98	A0A1U7GD36	PF00005	1	#FF0000	07	complement-normal
A0A2A2WKD3	A0A2A2WJS3	PF00005	1	#FF0000	06	complement-complement
A6C6N1	A6C6L6	PF00005	1	#FF0000	15	complement-normal
A6C6N1	A6C6M2	PF00005	1	#FF0000	09	complement-normal
A6C6N1	A6C6N7	PF00005	1	#FF0000	06	complement-complement
D2R9J3	D2QWF2	PF00005	1	#FF0000	12	complement-complement
A0A142YCW0	A0A142YCX5	PF00005	1	#FF0000	14	normal-complement
A0A142Y957	A0A142Y9C1	PF00005	1	#FF0000	16	normal-normal
A0A239GVN3	A0A239GUI8	PF00005	1	#FF0000	11	normal-complement
A0A1H9SMC0	A0A1H9SKV2	PF00005	1	#FF0000	07	normal-complement
A0A2S6GXF9	A0A2S6GXD5	PF00005	1	#FF0000	09	normal-complement
A0A0H5D4X6	A0A0H5CNQ2	PF00005	1	#FF0000	08	complement-normal
A0A0H5D4X6	A0A0H5CP81	PF00005	1	#FF0000	11	complement-complement
J9ZE86	J9ZEX3	PF00005	1	#FF0000	07	complement-complement
A0A0S2THZ0	A0A0S2THT0	PF00005	1	#FF0000	19	complement-complement
A0A161U2U1	A0A164BQC6	PF00005	1	#FF0000	12	complement-complement
A0A1G5VYI9	A0A1G5VYK4	PF00005	1	#FF0000	10	complement-complement
A0A1V3R6P2	A0A1V3R6N8	PF00005	1	#FF0000	14	complement-complement
A0A142EQ77	A0A142EQ93	PF00005	1	#FF0000	16	complement-complement
M7XSE8	M7XSG0	PF00005	1	#FF0000	15	complement-complement
A0A1K1MSS5	A0A1K1MP98	PF00005	1	#FF0000	13	normal-normal
A0A1H8WUI0	A0A1H8WUY8	PF00005	1	#FF0000	12	complement-complement
A0A1I5A1S2	A0A1I5A2J9	PF00005	1	#FF0000	11	complement-complement
Q2YB56	Q2YB67	PF00005	1	#FF0000	11	normal-normal
A0A1N6IE16	A0A1N6IDB6	PF00005	1	#FF0000	17	normal-complement
D2QK53	D2QK49	PF00005	1	#FF0000	04	normal-normal
A0A0C9PL53	A0A0C9PYS9	PF00005	1	#FF0000	17	complement-complement
A0A286IRZ4	A0A286IUB4	PF00005	1	#FF0000	14	normal-normal
A0A0Q5TTT6	A0A0Q5TGP2	PF00005	1	#FF0000	05	complement-complement
A0A177NS87	A0A177NTN6	PF00005	1	#FF0000	08	normal-complement
A0A1Z4BV20	A0A1Z4BUU2	PF00005	1	#FF0000	15	normal-complement
A0A2N0G4G2	A0A2N0G4R3	PF00005-PF00571	1	#FF0000	04	normal-complement
A0A165WFS7	A0A165WEQ7	PF00005-PF00571	1	#FF0000	13	normal-complement
A0A2S6GXF9	A0A2S6GXD9	PF00005-PF00571	1	#FF0000	20	normal-normal
A0A2N0G4G2	A0A2N0G4R3	PF00005-PF00571	1	#FF0000	04	normal-complement
A0A165WFS7	A0A165WEQ7	PF00005-PF00571	1	#FF0000	13	normal-complement
A0A2S6GXF9	A0A2S6GXD9	PF00005-PF00571	1	#FF0000	20	normal-normal
A0A2N3YI26	A0A2N3YI43	PF00005-PF00664	1	#FF0000	12	complement-complement
A0A2N3YI26	A0A2N3YI17	PF00005-PF00664	1	#FF0000	13	complement-complement
A0A0Q6RAM1	A0A0Q6RI76	PF00005-PF00664	1	#FF0000	14	normal-normal
A0A0Q6RAM1	A0A0Q6RQU0	PF00005-PF00664	1	#FF0000	15	normal-normal
A0A1G8DJ41	A0A1G8DJC8	PF00005-PF00664	1	#FF0000	06	complement-complement
A0A1G8DJ41	A0A1G8DJE0	PF00005-PF00664	1	#FF0000	07	complement-complement
A0A1G7UIU2	A0A1G7UJW6	PF00005-PF00664	1	#FF0000	16	complement-normal
A0A1I7BNY4	A0A1I7BP40	PF00005-PF00664	1	#FF0000	04	normal-normal
G4QL46	G4QL35	PF00005-PF00664	1	#FF0000	11	complement-complement
A0A0X3TBM9	A0A0X3TAH0	PF00005-PF00664	1	#FF0000	14	normal-normal
A4BLU1	A4BLS3	PF00005-PF00664	1	#FF0000	18	complement-normal
A4BLU1	A4BLS4	PF00005-PF00664	1	#FF0000	17	complement-normal
F5T0H8	F5T0I8	PF00005-PF00664	1	#FF0000	10	complement-complement
A0A074M8F0	A0A074MB29	PF00005-PF00664	1	#FF0000	13	normal-normal
A0A0P6ZZ54	A0A0P6ZX51	PF00005-PF00664	1	#FF0000	14	normal-normal
A0NXP3	A0NXN7	PF00005-PF00664	1	#FF0000	06	complement-normal
A0A255YZ64	A0A255Z1G8	PF00005-PF00664	1	#FF0000	09	normal-complement
U5T4D7	U5T4V1	PF00005-PF00664	1	#FF0000	11	complement-complement
U5T4D7	U5T4D0	PF00005-PF00664	1	#FF0000	10	complement-complement
A0A1B6YFP1	A0A1B6YFV2	PF00005-PF00664	1	#FF0000	12	complement-complement
A0A1Q4URD6	A0A1Q4URM4	PF00005-PF00664	1	#FF0000	01	complement-normal
A9WCK3	A9WCJ9	PF00005-PF00664	1	#FF0000	04	complement-complement
A9WCK3	A9WCK0	PF00005-PF00664	1	#FF0000	03	complement-complement
K9HAS4	K9GSF9	PF00005-PF00664	1	#FF0000	04	complement-normal
L0GY02	L0H241	PF00005-PF00664	1	#FF0000	16	normal-complement
A0A1T4XG62	A0A1T4XG69	PF00005-PF00664	1	#FF0000	14	complement-complement
A0A0U4P2C8	A0A0U4VPI2	PF00005-PF00664	1	#FF0000	07	complement-complement
A0A1E5X5U6	A0A1E5X5G0	PF00005-PF00664	1	#FF0000	17	complement-complement
A0A2R4XKL0	A0A2R4XKK2	PF00005-PF00664	1	#FF0000	11	normal-complement
A0A2A2WIV2	A0A2A2WJ33	PF00005-PF00664	1	#FF0000	10	complement-complement
A0A0J1BE52	A0A0J1BDW0	PF00005-PF00664	1	#FF0000	02	complement-complement
Q7UXT7	Q7UXT8	PF00005-PF00664	1	#FF0000	01	complement-complement
E0THE8	E0THD7	PF00005-PF00664	1	#FF0000	11	normal-normal
A0A1G7DE53	A0A1G7DDB2	PF00005-PF00664	1	#FF0000	14	complement-normal
A0A1G7PYJ3	A0A1G7PYZ3	PF00005-PF00664	1	#FF0000	06	normal-normal
E4NVU6	E4NVS9	PF00005-PF00664	1	#FF0000	17	complement-complement
A0A2S7SQ39	A0A2S7SQR6	PF00005-PF00664	1	#FF0000	13	complement-normal
A0A2B2CD93	A0A2B2CB71	PF00005-PF00664	1	#FF0000	09	normal-normal
A0A2B2CD93	A0A2B2CDL1	PF00005-PF00664	1	#FF0000	08	normal-normal
A0A133Q3T3	A0A133Q3V4	PF00005-PF00664	1	#FF0000	09	normal-normal
A0A133Q3T3	A0A133Q3U5	PF00005-PF00664	1	#FF0000	10	normal-normal
A0A2T0Q589	A0A2T0Q5A3	PF00005-PF00664	1	#FF0000	12	normal-normal
A0A095VNM6	A0A095XTK7	PF00005-PF00664	1	#FF0000	11	normal-complement
A0A0K1E7A4	A0A0K1E797	PF00005-PF00664	1	#FF0000	10	normal-complement
A0A0K1E7A4	A0A0K1E795	PF00005-PF00664	1	#FF0000	09	normal-complement
A0A1H3NWL5	A0A1H3NXA5	PF00005-PF00664	1	#FF0000	04	complement-normal
A0A1H9SMC0	A0A1H9SMC4	PF00005-PF00664	1	#FF0000	05	normal-complement
A0A2S6GXF9	A0A2S6GXK2	PF00005-PF00664	1	#FF0000	07	normal-complement
A0A0H5D4X6	A0A0H5CPQ4	PF00005-PF00664	1	#FF0000	06	complement-normal
D3DIA8	D3DI91	PF00005-PF00664	1	#FF0000	17	normal-normal
A0A1H3NWY4	A0A1H3NXA5	PF00005-PF00664	1	#FF0000	10	complement-normal
F4KV82	F4KV79	PF00005-PF00664	1	#FF0000	03	normal-normal
A0A257L802	A0A257L7Z1	PF00005-PF00664	1	#FF0000	11	normal-normal
A0A257IV98	A0A257IXL2	PF00005-PF00664	1	#FF0000	10	complement-normal
A0A2N3YI26	A0A2N3YI43	PF00005-PF00664	1	#FF0000	12	complement-complement
A0A2N3YI26	A0A2N3YI17	PF00005-PF00664	1	#FF0000	13	complement-complement
A0A0Q6RAM1	A0A0Q6RI76	PF00005-PF00664	1	#FF0000	14	normal-normal
A0A0Q6RAM1	A0A0Q6RQU0	PF00005-PF00664	1	#FF0000	15	normal-normal
A0A1G8DJ41	A0A1G8DJC8	PF00005-PF00664	1	#FF0000	06	complement-complement
A0A1G8DJ41	A0A1G8DJE0	PF00005-PF00664	1	#FF0000	07	complement-complement
A0A1G7UIU2	A0A1G7UJW6	PF00005-PF00664	1	#FF0000	16	complement-normal
A0A1I7BNY4	A0A1I7BP40	PF00005-PF00664	1	#FF0000	04	normal-normal
G4QL46	G4QL35	PF00005-PF00664	1	#FF0000	11	complement-complement
A0A0X3TBM9	A0A0X3TAH0	PF00005-PF00664	1	#FF0000	14	normal-normal
A4BLU1	A4BLS3	PF00005-PF00664	1	#FF0000	18	complement-normal
A4BLU1	A4BLS4	PF00005-PF00664	1	#FF0000	17	complement-normal
F5T0H8	F5T0I8	PF00005-PF00664	1	#FF0000	10	complement-complement
A0A074M8F0	A0A074MB29	PF00005-PF00664	1	#FF0000	13	normal-normal
A0A0P6ZZ54	A0A0P6ZX51	PF00005-PF00664	1	#FF0000	14	normal-normal
A0NXP3	A0NXN7	PF00005-PF00664	1	#FF0000	06	complement-normal
A0A255YZ64	A0A255Z1G8	PF00005-PF00664	1	#FF0000	09	normal-complement
U5T4D7	U5T4V1	PF00005-PF00664	1	#FF0000	11	complement-complement
U5T4D7	U5T4D0	PF00005-PF00664	1	#FF0000	10	complement-complement
A0A1B6YFP1	A0A1B6YFV2	PF00005-PF00664	1	#FF0000	12	complement-complement
A0A1Q4URD6	A0A1Q4URM4	PF00005-PF00664	1	#FF0000	01	complement-normal
A9WCK3	A9WCJ9	PF00005-PF00664	1	#FF0000	04	complement-complement
A9WCK3	A9WCK0	PF00005-PF00664	1	#FF0000	03	complement-complement
K9HAS4	K9GSF9	PF00005-PF00664	1	#FF0000	04	complement-normal
L0GY02	L0H241	PF00005-PF00664	1	#FF0000	16	normal-complement
A0A1T4XG62	A0A1T4XG69	PF00005-PF00664	1	#FF0000	14	complement-complement
A0A0U4P2C8	A0A0U4VPI2	PF00005-PF00664	1	#FF0000	07	complement-complement
A0A1E5X5U6	A0A1E5X5G0	PF00005-PF00664	1	#FF0000	17	complement-complement
A0A2R4XKL0	A0A2R4XKK2	PF00005-PF00664	1	#FF0000	11	normal-complement
A0A2A2WIV2	A0A2A2WJ33	PF00005-PF00664	1	#FF0000	10	complement-complement
A0A0J1BE52	A0A0J1BDW0	PF00005-PF00664	1	#FF0000	02	complement-complement
Q7UXT7	Q7UXT8	PF00005-PF00664	1	#FF0000	01	complement-complement
E0THE8	E0THD7	PF00005-PF00664	1	#FF0000	11	normal-normal
A0A1G7DE53	A0A1G7DDB2	PF00005-PF00664	1	#FF0000	14	complement-normal
A0A1G7PYJ3	A0A1G7PYZ3	PF00005-PF00664	1	#FF0000	06	normal-normal
E4NVU6	E4NVS9	PF00005-PF00664	1	#FF0000	17	complement-complement
A0A2S7SQ39	A0A2S7SQR6	PF00005-PF00664	1	#FF0000	13	complement-normal
A0A2B2CD93	A0A2B2CB71	PF00005-PF00664	1	#FF0000	09	normal-normal
A0A2B2CD93	A0A2B2CDL1	PF00005-PF00664	1	#FF0000	08	normal-normal
A0A133Q3T3	A0A133Q3V4	PF00005-PF00664	1	#FF0000	09	normal-normal
A0A133Q3T3	A0A133Q3U5	PF00005-PF00664	1	#FF0000	10	normal-normal
A0A2T0Q589	A0A2T0Q5A3	PF00005-PF00664	1	#FF0000	12	normal-normal
A0A095VNM6	A0A095XTK7	PF00005-PF00664	1	#FF0000	11	normal-complement
A0A0K1E7A4	A0A0K1E797	PF00005-PF00664	1	#FF0000	10	normal-complement
A0A0K1E7A4	A0A0K1E795	PF00005-PF00664	1	#FF0000	09	normal-complement
A0A1H3NWL5	A0A1H3NXA5	PF00005-PF00664	1	#FF0000	04	complement-normal
A0A1H9SMC0	A0A1H9SMC4	PF00005-PF00664	1	#FF0000	05	normal-complement
A0A2S6GXF9	A0A2S6GXK2	PF00005-PF00664	1	#FF0000	07	normal-complement
A0A0H5D4X6	A0A0H5CPQ4	PF00005-PF00664	1	#FF0000	06	complement-normal
D3DIA8	D3DI91	PF00005-PF00664	1	#FF0000	17	normal-normal
A0A1H3NWY4	A0A1H3NXA5	PF00005-PF00664	1	#FF0000	10	complement-normal
F4KV82	F4KV79	PF00005-PF00664	1	#FF0000	03	normal-normal
A0A257L802	A0A257L7Z1	PF00005-PF00664	1	#FF0000	11	normal-normal
A0A257IV98	A0A257IXL2	PF00005-PF00664	1	#FF0000	10	complement-normal
A0A0F4QHF4	A0A0F4QFR1	PF00005-PF00664-PF03412	1	#FF0000	13	normal-normal
A4Z142	A4Z123	PF00005-PF00664-PF03412	1	#FF0000	19	complement-complement
A0A0F4QHF4	A0A0F4QFR1	PF00005-PF00664-PF03412	1	#FF0000	13	normal-normal
A4Z142	A4Z123	PF00005-PF00664-PF03412	1	#FF0000	19	complement-complement
A0A0F4QHF4	A0A0F4QFR1	PF00005-PF00664-PF03412	1	#FF0000	13	normal-normal
A4Z142	A4Z123	PF00005-PF00664-PF03412	1	#FF0000	19	complement-complement
A0A1T5J1K4	A0A1T5J1C5	PF00005-PF01061-PF05099	1	#FF0000	11	complement-complement
A0A1T5J1K4	A0A1T5J1C5	PF00005-PF01061-PF05099	1	#FF0000	11	complement-complement
A0A1T5J1K4	A0A1T5J1C5	PF00005-PF01061-PF05099	1	#FF0000	11	complement-complement
A0A165WFS7	A0A161ZQ34	PF00005-PF01955	1	#FF0000	12	normal-complement
A0A165WFS7	A0A161ZQ34	PF00005-PF01955	1	#FF0000	12	normal-complement
A0A1G5HPV2	A0A1G5HNQ0	PF00005-PF02653	1	#FF0000	20	normal-complement
A0A1G5HPV2	A0A1G5HNQ0	PF00005-PF02653	1	#FF0000	20	normal-complement
A0A1Q4URD6	A0A1Q4UR78	PF00005-PF02687-PF12704	1	#FF0000	06	complement-normal
A0A1Q4URD6	A0A1Q4UR78	PF00005-PF02687-PF12704	1	#FF0000	06	complement-normal
A0A1Q4URD6	A0A1Q4UR78	PF00005-PF02687-PF12704	1	#FF0000	06	complement-normal
A0A2S5JI27	A0A2S5JHL1	PF00005-PF03459	1	#FF0000	07	normal-normal
A0A1H2IPM5	A0A1H2IPU4	PF00005-PF03459	1	#FF0000	06	normal-complement
A0A2S5JI27	A0A2S5JHL1	PF00005-PF03459	1	#FF0000	07	normal-normal
A0A1H2IPM5	A0A1H2IPU4	PF00005-PF03459	1	#FF0000	06	normal-complement
A0A2G8R9G8	A0A2G8R9L3	PF00005-PF04002	1	#FF0000	04	complement-normal
A0A2G8R9G8	A0A2G8R9L3	PF00005-PF04002	1	#FF0000	04	complement-normal
F7PN10	F7PMZ6	PF00005-PF04068	1	#FF0000	13	normal-normal
F7PN10	F7PMZ6	PF00005-PF04068	1	#FF0000	13	normal-normal
A0A2G1QN58	A0A2G1QMZ8	PF00005-PF06792	1	#FF0000	11	normal-complement
A0A2G1QN58	A0A2G1QMZ8	PF00005-PF06792	1	#FF0000	11	normal-complement
A0A291P688	A0A291P673	PF00005-PF08352	1	#FF0000	15	normal-complement
A0A291P688	A0A291P684	PF00005-PF08352	1	#FF0000	14	normal-complement
A6W1X0	A6W1Z0	PF00005-PF08352	1	#FF0000	20	normal-complement
A0A0Q7I8V6	A0A0Q7IPA1	PF00005-PF08352	1	#FF0000	19	complement-complement
A0A0Q7I8V6	A0A0Q7I8T8	PF00005-PF08352	1	#FF0000	18	complement-complement
A0A1Q8ZW73	A0A1Q8ZW95	PF00005-PF08352	1	#FF0000	09	normal-normal
A0A1Q8ZW73	A0A1Q8ZWH6	PF00005-PF08352	1	#FF0000	10	normal-normal
A0A1I4PZU9	A0A1I4PXV7	PF00005-PF08352	1	#FF0000	13	complement-normal
A0A2N4WUG5	A0A2N4WUI0	PF00005-PF08352	1	#FF0000	17	normal-normal
A0A1N6GYA8	A0A1N6GYL7	PF00005-PF08352	1	#FF0000	09	complement-normal
A0A1N6GYA8	A0A1N6GYR8	PF00005-PF08352	1	#FF0000	10	complement-normal
A0A222F943	A0A222F6J2	PF00005-PF08352	1	#FF0000	04	normal-complement
A0A222F943	A0A222F710	PF00005-PF08352	1	#FF0000	05	normal-complement
A0A2N3EXC0	A0A2N3EWW8	PF00005-PF08352	1	#FF0000	12	complement-complement
A0A285T5Z3	A0A285T5Q1	PF00005-PF08352	1	#FF0000	14	complement-complement
A0A1H3L331	A0A1H3L301	PF00005-PF08352	1	#FF0000	19	complement-complement
A0A1H3L331	A0A1H3L230	PF00005-PF08352	1	#FF0000	18	complement-complement
A3K4X1	A3K4V1	PF00005-PF08352	1	#FF0000	20	normal-normal
A0A1I5Q3V6	A0A1I5Q3V2	PF00005-PF08352	1	#FF0000	05	normal-normal
A0A1I5Q3V6	A0A1I5Q482	PF00005-PF08352	1	#FF0000	06	normal-normal
A0A0B3SW27	A0A0B3SD67	PF00005-PF08352	1	#FF0000	17	normal-normal
A0A0B3SW27	A0A0B3S307	PF00005-PF08352	1	#FF0000	18	normal-normal
A0A0D2VPQ5	A0A0D2VPQ0	PF00005-PF08352	1	#FF0000	10	normal-complement
A0A1Y0NE98	A0A1Y0NBT9	PF00005-PF08352	1	#FF0000	17	normal-normal
A0A1Y0NE98	A0A1Y0NAU9	PF00005-PF08352	1	#FF0000	18	normal-normal
A0A2N0G4G2	A0A2N0G4G0	PF00005-PF08352	1	#FF0000	04	normal-complement
A0A2N0G4G2	A0A2N0G4N0	PF00005-PF08352	1	#FF0000	05	normal-complement
A0A2N0G4G2	A0A2N0G4F4	PF00005-PF08352	1	#FF0000	17	normal-complement
A0A1C6S7S0	A0A1C6S7V3	PF00005-PF08352	1	#FF0000	05	normal-normal
A0A1C6S7S0	A0A1C6S8A0	PF00005-PF08352	1	#FF0000	06	normal-normal
A0A1G9YPG1	A0A1G9YRY1	PF00005-PF08352	1	#FF0000	07	normal-normal
A0A1G9YPG1	A0A1G9YQ96	PF00005-PF08352	1	#FF0000	08	normal-normal
A0A1G9YPG1	A0A1G9YQK0	PF00005-PF08352	1	#FF0000	14	normal-normal
K6DDZ6	K6DDY7	PF00005-PF08352	1	#FF0000	10	complement-complement
K6DDZ6	K6C5X1	PF00005-PF08352	1	#FF0000	09	complement-complement
A0A291P688	A0A291P673	PF00005-PF08352	1	#FF0000	15	normal-complement
A0A291P688	A0A291P684	PF00005-PF08352	1	#FF0000	14	normal-complement
A6W1X0	A6W1Z0	PF00005-PF08352	1	#FF0000	20	normal-complement
A0A0Q7I8V6	A0A0Q7IPA1	PF00005-PF08352	1	#FF0000	19	complement-complement
A0A0Q7I8V6	A0A0Q7I8T8	PF00005-PF08352	1	#FF0000	18	complement-complement
A0A1Q8ZW73	A0A1Q8ZW95	PF00005-PF08352	1	#FF0000	09	normal-normal
A0A1Q8ZW73	A0A1Q8ZWH6	PF00005-PF08352	1	#FF0000	10	normal-normal
A0A1I4PZU9	A0A1I4PXV7	PF00005-PF08352	1	#FF0000	13	complement-normal
A0A2N4WUG5	A0A2N4WUI0	PF00005-PF08352	1	#FF0000	17	normal-normal
A0A1N6GYA8	A0A1N6GYL7	PF00005-PF08352	1	#FF0000	09	complement-normal
A0A1N6GYA8	A0A1N6GYR8	PF00005-PF08352	1	#FF0000	10	complement-normal
A0A222F943	A0A222F6J2	PF00005-PF08352	1	#FF0000	04	normal-complement
A0A222F943	A0A222F710	PF00005-PF08352	1	#FF0000	05	normal-complement
